3.162277660168379394e-03 1.616887451705295575e-07 9.701397439831893621e-07 2.956523914576791867e-13
3.490254878959579525e-03 1.327291385688766923e-07 7.963797797883032104e-07 2.533528942194607225e-13
3.852248420036753166e-03 1.089555743405412613e-07 6.537415222496179013e-07 1.042499420123021991e-13
4.251786303382890445e-03 8.944035068125799626e-08 5.366498369019367942e-07 1.607602939657226671e-12
4.692762459348836374e-03 7.342079666461387433e-08 4.405314716349195692e-07 7.622791287076324807e-13
5.179474679231212825e-03 6.027016163923093472e-08 3.616284497409694154e-07 8.768541448489486356e-13
5.716666501913615292e-03 4.947496123897110465e-08 2.968568680872252230e-07 2.079447725122918200e-12
6.309573444801930275e-03 4.061313774172958802e-08 2.436870898403498131e-07 2.226885342793138989e-12
6.963974029624321604e-03 3.333924947224176094e-08 2.000404426549806658e-07 9.925393840148899471e-13
7.686246100397737743e-03 2.736727167107488867e-08 1.642103699683872264e-07 1.986188991054405051e-12
8.483428982440725449e-03 2.246562003094254578e-08 1.347982625521382261e-07 2.494227047122876684e-12
9.363292088239416264e-03 1.844104213777342238e-08 1.106556466456964927e-07 1.240785252321074950e-12
1.033441063880556100e-02 1.513840974798341676e-08 9.083515384311624530e-08 1.895594792244992277e-12
1.140624923851320943e-02 1.242623670627551746e-08 7.456590012111519172e-08 2.014610700484809058e-12
1.258925411794167490e-02 1.019947615255034634e-08 6.121031359551665219e-08 1.415534356397074589e-12
1.389495494373137359e-02 8.372307069848261563e-09 5.024571003708899752e-08 1.417310713236474840e-12
1.533607718770011591e-02 6.873459579281870901e-09 4.124686503459429332e-08 1.540323424364942184e-12
1.692666615037876146e-02 5.642275979766964156e-09 3.385815905421196703e-08 1.856736986383111798e-12
1.868222384771036498e-02 4.630569150343433193e-09 2.779383312390137917e-08 1.126654325389608857e-12
2.061986009502220218e-02 3.801667647351791857e-09 2.281474253962301191e-08 2.542854815601458540e-12
2.275845926074788680e-02 3.119634439663343528e-09 1.872869093144657882e-08 2.176703262080081913e-12
2.511886431509579437e-02 2.560532452733355058e-09 1.537462712697390543e-08 1.648903236173282494e-12
2.772407996741774183e-02 2.101455898184667603e-09 1.261963278320621384e-08 1.541433647389567341e-12
3.059949687207196012e-02 1.725846243694206805e-09 1.035945484950673290e-08 2.470246229790973302e-12
3.377313908791008956e-02 1.416320838387719050e-09 8.503374337998081955e-09 1.090016965576978691e-12
3.727593720314940212e-02 1.171276520217645611e-09 6.989197443019179445e-09 7.373546218047977163e-12
4.114202978752842799e-02 1.064796806282686248e-09 5.841583883281487033e-09 1.097586466158873009e-10
4.540909610972476695e-02 1.872979216166470451e-09 5.795173008138476689e-09 1.090135093306798808e-09
5.011872336272722023e-02 9.285066049358192686e-09 1.250572945199479591e-08 8.642527804525457213e-09
5.531681197617226847e-02 5.688472937137589724e-08 5.953460169294544357e-08 5.636495914451700173e-08
6.105402296585329958e-02 3.085551441017742036e-07 3.107617758679737108e-07 3.081597361731525098e-07
6.738627168030944525e-02 1.436379158392675492e-06 1.438322714264472779e-06 1.436186237602221638e-06
7.437527275659046311e-02 5.791791991449635191e-06 5.793847145385555564e-06 5.792093328849112766e-06
8.208914159638257269e-02 2.048927901476815805e-05 2.049238322399116186e-05 2.049094352141178632e-05
9.060305822453375291e-02 6.437531541270136159e-05 6.438172284572996062e-05 6.438054147950289519e-05
1.000000000000000056e-01 1.816602830184699258e-04 1.816749582862486889e-04 1.816739874805906041e-04
1.103715503202757353e-01 4.651538694396828433e-04 4.651867160787581668e-04 4.651859192558172040e-04
1.218187912010115365e-01 1.090942688150353668e-03 1.091011681672915401e-03 1.091011025501797960e-03
1.344532884299760866e-01 2.363827376348326403e-03 2.363962404437480735e-03 2.363961863627195292e-03
1.483981788967565496e-01 4.769564429822015228e-03 4.769811443881888380e-03 4.769810996409051818e-03
1.637893706954064721e-01 9.027236921076209342e-03 9.027661783924889605e-03 9.027661411046161710e-03
1.807768676963434074e-01 1.613411813153320384e-02 1.613480962002089569e-02 1.613480930628863330e-02
1.995262314968879735e-01 2.739661252601433006e-02 2.739768406768594566e-02 2.739768380251528246e-02
2.202201949987375729e-01 4.444377715302871845e-02 4.444536718590919033e-02 4.444536695738054988e-02
2.430604433384409013e-01 6.922361245874397717e-02 6.922588354723924198e-02 6.922588334838131185e-02
2.682695795279725903e-01 1.039858833607879562e-01 1.039890205063495054e-01 1.039890203306330640e-01
2.960932939627084481e-01 1.512580295151020326e-01 1.512622382316983760e-01 1.512622380747250528e-01
3.268027589410125167e-01 2.138222536044187549e-01 2.138277584024333988e-01 2.138277582595384807e-01
3.606972715326288714e-01 2.947018190448521535e-01 2.947088629143471694e-01 2.947088627827797458e-01
3.981071705534972027e-01 3.971629587997498323e-01 3.971718040722116427e-01 3.971718039491852759e-01
