3.162277660168379394e-03 1.034907407748697494e-05 6.209329364537108376e-05 1.039850983097778681e-08
3.490254878959579525e-03 8.495498243443755371e-06 5.097221277894359304e-05 7.009429592308435986e-09
3.852248420036753166e-03 6.973903455720353861e-06 4.184289583153422143e-05 4.723826441122014330e-09
4.251786303382890445e-03 5.724831643516559154e-06 3.434863823426059781e-05 3.183616148483281449e-09
4.692762459348836374e-03 4.699474622782418010e-06 2.819661343045343216e-05 2.145392419272695861e-09
5.179474679231212825e-03 3.857765380477218287e-06 2.314643254608395040e-05 1.445934483257360625e-09
5.716666501913615292e-03 3.166811205934649820e-06 1.900075793836997207e-05 9.739923312324094695e-10
6.309573444801930275e-03 2.599611474751739593e-06 1.559759246516634335e-05 6.563148913230065773e-10
6.963974029624321604e-03 2.134000748110764789e-06 1.280395324654293177e-05 4.435348754938672755e-10
7.686246100397737743e-03 1.751784235115572130e-06 1.051067070356737077e-05 2.991166203614170627e-10
8.483428982440725449e-03 1.438025740152504284e-06 8.628129471555112673e-06 2.008989641311131891e-10
9.363292088239416264e-03 1.180462858019204475e-06 7.082763745613895878e-06 1.360870305333605756e-10
1.033441063880556100e-02 9.690328168776574103e-07 5.814185981334318853e-06 9.127854028179172019e-11
1.140624923851320943e-02 7.954715373070797568e-07 4.772818725462535383e-06 6.141120945102329642e-11
1.258925411794167490e-02 6.529959303280818972e-07 3.917967748012785023e-06 4.220568339263763846e-11
1.389495494373137359e-02 5.360390167297168773e-07 3.216226942659439203e-06 2.877587057525943237e-11
1.533607718770011591e-02 4.400293004414024267e-07 2.640174964874120178e-06 1.868571963825615967e-11
1.692666615037876146e-02 3.612165804245393019e-07 2.167296889177272590e-06 1.313871234032149005e-11
1.868222384771036498e-02 2.965194247916969061e-07 1.779116539868397240e-06 8.246736626915662782e-12
2.061986009502220218e-02 2.434107079229974602e-07 1.460461319435779615e-06 5.386913137783722050e-12
2.275845926074788680e-02 1.998135723546567988e-07 1.198881358632775118e-06 4.920064355928843725e-12
2.511886431509579437e-02 1.640250010259691749e-07 9.841516872555189366e-07 2.367994689222996385e-12
2.772407996741774183e-02 1.346464644225164875e-07 8.078809625722271903e-07 2.212896532682862016e-12
3.059949687207196012e-02 1.105309609394922177e-07 6.631836120263301382e-07 1.829092433069945400e-12
3.377313908791008956e-02 9.073404394488449043e-08 5.444023912781759122e-07 2.226330231280826411e-12
3.727593720314940212e-02 7.449144523441475485e-08 4.469034582399444844e-07 9.619749441469593876e-12
4.114202978752842799e-02 6.125296825310044824e-08 3.669623381830078301e-07 1.115235681581339122e-10
4.540909610972476695e-02 5.128174662694107155e-08 3.022366755756067391e-07 1.092015589065908898e-09
5.011872336272722023e-02 4.983618906440057117e-08 2.558517826489747904e-07 8.645247961958091309e-09
5.531681197617226847e-02 9.012663459984082692e-08 2.592975224535720713e-07 5.636706912337530184e-08
6.105402296585329958e-02 3.356183586600280933e-07 4.747462357679310685e-07 3.081614147193434405e-07
6.738627168030944525e-02 1.457679412397716590e-06 1.572936199845109684e-06 1.436188690306927640e-06
7.437527275659046311e-02 5.806053137824562782e-06 5.904355676156214372e-06 5.792097541923446613e-06
8.208914159638257269e-02 2.049107180945863860e-05 2.058310914343497444e-05 2.049095063849648568e-05
9.060305822453375291e-02 6.434978675617930577e-05 6.445622440898191030e-05 6.438055805091380535e-05
1.000000000000000056e-01 1.815734391992229746e-04 1.817361695124475318e-04 1.816740220068613354e-04
1.103715503202757353e-01 4.649370116033280098e-04 4.652370663105198645e-04 4.651859915448808280e-04
1.218187912010115365e-01 1.090470534252596657e-03 1.091053192058599741e-03 1.091011162525856726e-03
1.344532884299760866e-01 2.362891143367740199e-03 2.363996769328635672e-03 2.363962106304517974e-03
1.483981788967565496e-01 4.767842850736170313e-03 4.769840091054855513e-03 4.769811397324796864e-03
1.637893706954064721e-01 9.024269264136908220e-03 9.027685919295591610e-03 9.027662034074235287e-03
1.807768676963434074e-01 1.612928322993067987e-02 1.613483026375772678e-02 1.613481022095275552e-02
1.995262314968879735e-01 2.738911658845366581e-02 2.739770207335712193e-02 2.739768507917961227e-02
2.202201949987375729e-01 4.443265130437301647e-02 4.444538325451297123e-02 4.444536865914705537e-02
2.430604433384409013e-01 6.920771887864995975e-02 6.922589824413571957e-02 6.922588552464370437e-02
2.682695795279725903e-01 1.039639271417638344e-01 1.039890342667650902e-01 1.039890230123414749e-01
2.960932939627084481e-01 1.512285721448992648e-01 1.512622513765963239e-01 1.512622412680649786e-01
3.268027589410125167e-01 2.137837235510589018e-01 2.138277711513040247e-01 2.138277619483766046e-01
3.606972715326288714e-01 2.946525154254163725e-01 2.947088753984284937e-01 2.947088669275133022e-01
3.981071705534972027e-01 3.971010453201507806e-01 3.971718163456259276e-01 3.971718084921352920e-01
